n_iter,feedin_atnode_loss_kW,feedin_atnode_taken_kW,demand_atnode_kW,feedin_atnode_kW,TotalPower,n_EGID_pvinst,ratio_EGID_pvinst,scen
15,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
16,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
17,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
18,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
19,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
20,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
21,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
22,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
23,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
24,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
25,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
26,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
27,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
28,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
29,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
30,10269015.390793266,175043208.0912322,143904530.9961066,185312223.48202547,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sAs6p0
1,0.0,15683393.10845874,196046866.6249545,15683393.10845874,11518.00501332909,565,0.02851375220792329,pvalloc_29nbfs_LRG2_max_sBs0p8
2,0.0,24086754.612542935,190941954.49416083,24086754.612542935,12818.022048269953,770,0.06737320211960636,pvalloc_29nbfs_LRG2_max_sBs0p8
3,0.0,34473632.462005004,186308217.3459921,34473632.462005004,15549.524712206723,1132,0.12450164017158719,pvalloc_29nbfs_LRG2_max_sBs0p8
4,16.66676533546803,47050587.2142075,180576143.95207807,47050603.88097284,18327.478468594778,1471,0.198738329548322,pvalloc_29nbfs_LRG2_max_sBs0p8
5,16.66676533546803,62018635.74354622,174420536.79498515,62018652.41031155,21132.094041349188,1911,0.29518041887458996,pvalloc_29nbfs_LRG2_max_sBs0p8
6,10586.058322288653,80544710.55634525,168429935.35408837,80555296.61466755,23964.96185313186,2480,0.4203381276810497,pvalloc_29nbfs_LRG2_max_sBs0p8
7,16432.351620770638,102731472.36367944,162677238.11078903,102747904.71530023,26826.30196922135,2872,0.5652788291698209,pvalloc_29nbfs_LRG2_max_sBs0p8
8,138794.71296859038,126675530.00358726,157092486.55311263,126814324.71655585,30471.619195827985,3387,0.7362099419631593,pvalloc_29nbfs_LRG2_max_sBs0p8
9,1833129.3899915214,152031058.53088728,151229894.50477672,153864187.92087886,34161.893203588574,3939,0.9349987383295483,pvalloc_29nbfs_LRG2_max_sBs0p8
10,8191724.655493904,172028011.59664828,145446210.43019682,180219736.2521422,10284.45820354266,1288,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
11,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
12,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
13,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
14,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
15,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
16,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
17,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
18,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
19,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
20,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
21,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
22,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
23,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
24,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
25,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
26,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
27,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
28,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
29,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
30,10290976.308595538,175072457.79348716,143901166.26010036,185363434.1020827,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sBs0p8
1,0.0,15683393.10845874,196046866.6249545,15683393.10845874,11523.777605670386,565,0.02851375220792329,pvalloc_29nbfs_LRG2_max_sCs2p6
2,0.0,24070232.14641318,190926237.12665796,24070232.14641318,12803.903541295493,771,0.06742366893767349,pvalloc_29nbfs_LRG2_max_sCs2p6
3,0.0,34434522.19038358,186263287.72636485,34434522.19038358,15560.86357640354,1129,0.12440070653545295,pvalloc_29nbfs_LRG2_max_sCs2p6
4,17.31958768071314,46870872.08238117,180417421.1087604,46870889.401968844,18324.560346127408,1475,0.19883926318445622,pvalloc_29nbfs_LRG2_max_sCs2p6
5,17.31958768071314,61654821.2946206,174107476.94501927,61654838.614208296,21130.748690653534,1877,0.2935654806964421,pvalloc_29nbfs_LRG2_max_sCs2p6
6,7255.403887907292,79963218.75199503,167997779.89582372,79970474.15588292,23958.15424497356,2387,0.4140297754226596,pvalloc_29nbfs_LRG2_max_sCs2p6
7,30825.5754464181,102017192.28989327,162332922.6969826,102048017.8653397,26817.96360178953,2899,0.560333080999243,pvalloc_29nbfs_LRG2_max_sCs2p6
8,175052.67946183175,126746547.75098246,156902671.56950226,126921600.43044429,30473.9202155887,3416,0.7327277315165279,pvalloc_29nbfs_LRG2_max_sCs2p6
9,2080246.5188992913,152351893.76467696,151261458.74539602,154432140.28357625,34162.471928194296,4017,0.9354529396921524,pvalloc_29nbfs_LRG2_max_sCs2p6
10,8200690.224991292,172073517.7352402,145439493.513408,180274207.9602315,10279.520186052503,1279,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
11,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
12,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
13,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
14,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
15,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
16,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
17,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
18,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
19,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
20,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
21,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
22,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
23,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
24,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
25,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
26,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
27,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
28,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
29,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
30,10290005.935548857,175056854.33787256,143903916.03974968,185346860.27342144,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p6
1,0.0,15683393.10845874,196046866.6249545,15683393.10845874,11522.275494526139,562,0.02836235175372193,pvalloc_29nbfs_LRG2_max_sCs2p8
2,0.0,24094268.524810728,190972951.5286711,24094268.524810728,12803.15316358967,770,0.06722180166540499,pvalloc_29nbfs_LRG2_max_sCs2p8
3,0.0,34458516.659339525,186340705.75504437,34458516.659339525,15559.42773411371,1129,0.12419883926318445,pvalloc_29nbfs_LRG2_max_sCs2p8
4,16.663337703014633,46977603.916832566,180570151.5228355,46977620.580170274,18326.913862889287,1474,0.19858692909412062,pvalloc_29nbfs_LRG2_max_sCs2p8
5,16.663337703014633,61894794.43849029,174387411.22986096,61894811.101827994,21128.059044556183,1885,0.2937168811506434,pvalloc_29nbfs_LRG2_max_sCs2p8
6,9782.183654829012,80311152.4839493,168441519.4727186,80320934.66760413,23964.965834938783,2437,0.416704516780217,pvalloc_29nbfs_LRG2_max_sCs2p8
7,19394.199320966105,102414306.44028689,162762699.87686217,102433700.63960786,26815.730166193465,2895,0.5628059550845319,pvalloc_29nbfs_LRG2_max_sCs2p8
8,143695.9583872898,126547366.30945535,157158141.5121341,126691062.26784265,30471.94627157623,3377,0.7332323996971991,pvalloc_29nbfs_LRG2_max_sCs2p8
9,1835048.5674237346,152076123.99788302,151326634.72093034,153911172.56530675,34159.743776535346,3995,0.9348473378753469,pvalloc_29nbfs_LRG2_max_sCs2p8
10,8185219.0455215,172029223.90012664,145449086.58999386,180214442.94564816,10297.62877179221,1291,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
11,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
12,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
13,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
14,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
15,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
16,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
17,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
18,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
19,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
20,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
21,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
22,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
23,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
24,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
25,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
26,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
27,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
28,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
29,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
30,10291150.49627132,175074840.30591792,143900048.26992023,185365990.80218923,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs2p8
1,0.0,15680003.79582069,196046900.72296983,15680003.79582069,11524.89405432996,565,0.02851375220792329,pvalloc_29nbfs_LRG2_max_sCs4p6
2,0.0,24063406.58817011,190935165.647049,24063406.58817011,12808.635391768867,769,0.06732273530153923,pvalloc_29nbfs_LRG2_max_sCs4p6
3,0.0,34387415.28143982,186269389.50695243,34387415.28143982,15557.747695989387,1123,0.12399697199091597,pvalloc_29nbfs_LRG2_max_sCs4p6
4,17.287268150617194,46828251.07064369,180461561.5638521,46828268.35791184,18326.49230707458,1485,0.19894019682059047,pvalloc_29nbfs_LRG2_max_sCs4p6
5,17.287268150617194,61595651.09107868,174140433.9328822,61595668.37834683,21131.706410259616,1859,0.29275801160736814,pvalloc_29nbfs_LRG2_max_sCs4p6
6,7580.558641419002,79926324.6754649,168179603.52941817,79933905.23410633,23961.320732715394,2364,0.4120615695180419,pvalloc_29nbfs_LRG2_max_sCs4p6
7,29940.839424247595,101877684.8288421,162587546.92603222,101907625.66826636,26817.45924880067,2896,0.5582134746404239,pvalloc_29nbfs_LRG2_max_sCs4p6
8,161760.55539608945,126623265.75162473,157038906.32751134,126785026.30702083,30472.908842557335,3428,0.7312137269745143,pvalloc_29nbfs_LRG2_max_sCs4p6
9,2098426.0706408187,152242512.76867816,151332086.35267204,154340938.83931896,34164.18651648435,4047,0.9354529396921524,pvalloc_29nbfs_LRG2_max_sCs4p6
10,8181819.14297538,172082346.24259752,145452281.13672495,180264165.38557294,10252.061643564663,1279,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
11,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
12,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
13,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
14,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
15,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
16,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
17,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
18,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
19,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
20,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
21,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
22,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
23,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
24,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
25,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
26,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
27,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
28,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
29,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
30,10284237.341203552,175042855.2122227,143905309.20186952,185327092.55342624,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p6
1,0.0,15674691.026281191,196046988.33886954,15674691.026281191,11522.661574237165,564,0.02846328538985617,pvalloc_29nbfs_LRG2_max_sCs4p8
2,0.0,24090899.188359343,190970605.47645518,24090899.188359343,12809.791858213997,767,0.06717133484733788,pvalloc_29nbfs_LRG2_max_sCs4p8
3,0.0,34421628.40092822,186350649.1440367,34421628.40092822,15554.706040370576,1126,0.12399697199091597,pvalloc_29nbfs_LRG2_max_sCs4p8
4,16.57736349260307,46918632.99602375,180590336.52117005,46918649.57338724,18332.41451469774,1472,0.1982841281857179,pvalloc_29nbfs_LRG2_max_sCs4p8
5,16.57736349260307,61892554.8684317,174475546.49786237,61892571.44579519,21136.27405443933,1879,0.293111279333838,pvalloc_29nbfs_LRG2_max_sCs4p8
6,7867.140405890303,80209090.40982972,168575571.5575237,80216957.55023561,23962.97234129184,2410,0.4147363108755993,pvalloc_29nbfs_LRG2_max_sCs4p8
7,34125.23244217522,102117876.3432593,162913617.63786483,102152001.57570149,26818.807916390182,2898,0.5609891496341156,pvalloc_29nbfs_LRG2_max_sCs4p8
8,117394.99164745671,126476351.76849039,157219816.1601865,126593746.76013786,30471.29417063304,3386,0.7318697956093868,pvalloc_29nbfs_LRG2_max_sCs4p8
9,1805087.1651335973,152077694.86274272,151421471.73472455,153882782.02787632,34160.55645170441,4027,0.9350996719656826,pvalloc_29nbfs_LRG2_max_sCs4p8
10,8156992.906474577,172045827.70538652,145449264.05214858,180202820.6118611,10256.104116155266,1286,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
11,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
12,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
13,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
14,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
15,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
16,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
17,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
18,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
19,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
20,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
21,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
22,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
23,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
24,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
25,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
26,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
27,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
28,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
29,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
30,10287852.41146271,175055182.45143923,143900180.87841865,185343034.86290193,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs4p8
1,0.0,15683393.108458739,196046866.6249545,15683393.108458739,11523.840178558748,563,0.02841281857178905,pvalloc_29nbfs_LRG2_max_sCs6p8
2,0.0,24098543.19776501,190992478.13677448,24098543.19776501,12813.724915214261,773,0.06742366893767349,pvalloc_29nbfs_LRG2_max_sCs6p8
3,0.0,34389280.57822858,186347640.06132853,34389280.57822858,15549.515913839246,1121,0.12399697199091597,pvalloc_29nbfs_LRG2_max_sCs6p8
4,17.28243450381933,46868878.85402699,180605340.35261706,46868896.1364615,18331.048994928402,1482,0.1987887963663891,pvalloc_29nbfs_LRG2_max_sCs6p8
5,17.28243450381933,61821003.86596532,174539794.5708193,61821021.14839983,21130.8549340248,1865,0.2929094120615695,pvalloc_29nbfs_LRG2_max_sCs6p8
6,4862.861795852343,80208857.78448911,168888632.07746768,80213720.64628497,23958.18694658993,2397,0.41387837496845825,pvalloc_29nbfs_LRG2_max_sCs6p8
7,29086.58913997811,101941739.02791107,163084601.23907766,101970825.61705106,26814.741580982707,2896,0.5600302800908403,pvalloc_29nbfs_LRG2_max_sCs6p8
8,145172.61984064057,126481110.20167175,157356250.93819657,126626282.82151239,30468.97809166936,3396,0.7314155942467827,pvalloc_29nbfs_LRG2_max_sCs6p8
9,1778270.7277347906,152053895.78466287,151478124.65609157,153832166.51239765,34164.821454174176,4033,0.9349482715114812,pvalloc_29nbfs_LRG2_max_sCs6p8
10,8106267.436569032,172040738.3859487,145455171.67499545,180147005.82251772,10302.549327641253,1289,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
11,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
12,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
13,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
14,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
15,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
16,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
17,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
18,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
19,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
20,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
21,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
22,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
23,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
24,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
25,10293058.71723456,175067752.23282892,143902970.1115985,185360810.95006347,0.0,0,1.0,pvalloc_29nbfs_LRG2_max_sCs6p8
