n_iter,feedin_atnode_loss_kW,feedin_atnode_taken_kW,demand_atnode_kW,feedin_atnode_kW,TotalPower,n_EGID_pvinst,ratio_EGID_pvinst,scen
7,0.0,69034708.52944888,172451045.71620494,69034708.52944888,23694.06250449167,2365,0.40161493817814786,pvalloc_LRG3_max_sCs6p6
8,911.0160884543542,88559963.70258786,165521548.92024964,88560874.71867631,29595.98795108333,3152,0.5606863487257129,pvalloc_LRG3_max_sCs6p6
9,181920.31974708292,113615284.2683969,158219990.36840844,113797204.58814397,36729.28893830186,4226,0.7739591218773656,pvalloc_LRG3_max_sCs6p6
10,2242285.7254679436,144645864.31645545,150666748.111932,146888150.04192337,18755.195493993244,2262,0.888115064345193,pvalloc_LRG3_max_sCs6p6
11,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
12,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
13,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
14,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
15,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
16,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
17,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
18,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
19,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
20,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
21,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
22,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
23,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
24,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
25,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
26,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
27,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
28,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
29,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
30,4686929.966507388,159255198.14758545,147117256.9097437,163942128.11409283,0.0,0,0.888115064345193,pvalloc_LRG3_max_sCs6p6
1,0.0,15674053.10766752,196048637.95167083,15674053.10766752,5724.369084814376,354,0.01786525359576079,pvalloc_LRG3_max_sCs6p8
2,0.0,19504867.399762362,193363474.8315883,19504867.399762362,7293.198335645431,505,0.04335099671965682,pvalloc_LRG3_max_sCs6p8
3,0.0,25017637.67452842,190658021.40698925,25017637.67452842,9287.28971515253,708,0.0790815039111784,pvalloc_LRG3_max_sCs6p8
4,0.0,32359049.95890611,187464665.4129313,32359049.95890611,11796.634907934078,950,0.12702498107494323,pvalloc_LRG3_max_sCs6p8
5,0.0,41810235.17586399,183475694.33121678,41810235.17586399,14940.150220154357,1301,0.19268231138026748,pvalloc_LRG3_max_sCs6p8
6,0.0,53761720.017444536,178523845.46500444,53761720.017444536,18853.8549217817,1770,0.2820085793590714,pvalloc_LRG3_max_sCs6p8
7,0.0,69070393.8100447,172635631.6796226,69070393.8100447,23690.16833136966,2355,0.400857935907141,pvalloc_LRG3_max_sCs6p8
8,1892.32209513843,88600070.42893451,165753468.82537824,88601962.75102964,29591.245963652033,3163,0.5604844814534443,pvalloc_LRG3_max_sCs6p8
9,125410.9499103855,113978848.2892355,158380488.8102169,114104259.2391459,36728.579871059475,4178,0.7713348473378754,pvalloc_LRG3_max_sCs6p8
10,1604830.4462199286,145478347.04975224,150586415.61816517,147083177.49597216,11524.162920139144,1388,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
11,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
12,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
13,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
14,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
15,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
16,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
17,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
18,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
19,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
20,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
21,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
22,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
23,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
24,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
25,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
26,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
27,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
28,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
29,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
30,2902836.3795367954,154627074.86460966,148383201.2389819,157529911.24414647,0.0,0,0.8413827908150391,pvalloc_LRG3_max_sCs6p8
1,0.0,15683393.10845874,196046866.6249545,15683393.10845874,5719.959068640888,363,0.018319454958364876,pvalloc_LRG3_max_sCs8p4
2,0.0,19439488.55484973,193261774.93031195,19439488.55484973,7299.956006380605,521,0.04461266717133485,pvalloc_LRG3_max_sCs8p4
3,0.0,25081489.442012794,190554709.4206522,25081489.442012794,9286.391565277201,701,0.07998990663638658,pvalloc_LRG3_max_sCs8p4
4,0.0,32322576.720696367,187359903.05671582,32322576.720696367,11800.067349336068,975,0.12919505425182942,pvalloc_LRG3_max_sCs8p4
5,0.0,41563228.56301447,183343715.10279396,41563228.56301447,14939.537407314112,1317,0.1956598536462276,pvalloc_LRG3_max_sCs8p4
6,0.0,53561649.44714559,178583976.02389923,53561649.44714559,18853.801710236516,1742,0.2835730507191522,pvalloc_LRG3_max_sCs8p4
7,0.0,68637478.91945325,172647593.74589914,68637478.91945325,23689.55430914766,2394,0.4043906131718395,pvalloc_LRG3_max_sCs8p4
8,32104.295801323635,88141099.7469173,165913875.6834127,88173204.04271862,29591.25656175445,3124,0.5620489528135251,pvalloc_LRG3_max_sCs8p4
9,298597.66808052035,112949984.94992842,158342530.41413426,113248582.61800893,36726.62174957886,4231,0.7755740600555135,pvalloc_LRG3_max_sCs8p4
10,2759973.4684097813,143458512.55050734,150838518.82687402,146218486.0189171,25430.550780279882,3086,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
11,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
12,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
13,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
14,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
15,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
16,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
17,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
18,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
19,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
20,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
21,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
22,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
23,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
24,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
25,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
26,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
27,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
28,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
29,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
30,6239855.492310841,162693934.65235913,146022098.76801968,168933790.14466995,0.0,0,0.9313146606106485,pvalloc_LRG3_max_sCs8p4
1,0.0,15683393.10845874,196046866.6249545,15683393.10845874,5728.41327753913,359,0.018117587686096392,pvalloc_LRG3_max_sCs8p6
2,0.0,19458239.274295043,193260888.44146037,19458239.274295043,7297.942024751502,514,0.04405753217259652,pvalloc_LRG3_max_sCs8p6
3,0.0,25165811.60881349,190615274.76129493,25165811.60881349,9290.780883509138,699,0.079333838001514,pvalloc_LRG3_max_sCs8p6
4,0.0,32383416.87194033,187336036.9075281,32383416.87194033,11799.890936484131,969,0.12823618470855414,pvalloc_LRG3_max_sCs8p6
5,0.0,41812377.30753819,183392277.09479314,41812377.30753819,14946.729431579104,1317,0.1947009841029523,pvalloc_LRG3_max_sCs8p6
6,0.0,53876305.43236001,178638345.62116063,53876305.43236001,18852.032635853826,1768,0.283926318445622,pvalloc_LRG3_max_sCs8p6
7,0.0,69077257.61298926,172658938.0067593,69077257.61298926,23693.049871955525,2388,0.40444107998990664,pvalloc_LRG3_max_sCs8p6
8,1182.4178865551796,88743511.49638999,165952987.70204678,88744693.91427654,29598.60731384684,3131,0.5624526873580621,pvalloc_LRG3_max_sCs8p6
9,154003.89960128305,113788653.53388108,158508809.32028532,113942657.43348236,36728.06696307353,4175,0.7731516527882917,pvalloc_LRG3_max_sCs8p6
10,2252608.5206660875,144669195.13249695,150723530.75463575,146921803.65316302,18745.28481720014,2274,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
11,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
12,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
13,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
14,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
15,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
16,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
17,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
18,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
19,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
20,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
21,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
22,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
23,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
24,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
25,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
26,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
27,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
28,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
29,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
30,4635039.790595996,159307160.9870178,147121692.89351228,163942200.77761382,0.0,0,0.8879131970729246,pvalloc_LRG3_max_sCs8p6
1,0.0,15683393.108458739,196046866.6249545,15683393.108458739,5722.066843112973,352,0.017764319959626546,pvalloc_LRG3_max_sCs8p8
2,0.0,19397385.669202797,193358156.97402132,19397385.669202797,7297.212890288554,503,0.04314912944738834,pvalloc_LRG3_max_sCs8p8
3,0.0,24906151.98345454,190611843.02071807,24906151.98345454,9295.542912253251,693,0.07812263436790311,pvalloc_LRG3_max_sCs8p8
4,0.0,32293719.84679306,187395162.06451312,32293719.84679306,11809.313252993192,968,0.12697451425687611,pvalloc_LRG3_max_sCs8p8
5,0.0,41719729.7050771,183473257.10949016,41719729.7050771,14942.31070374574,1322,0.19369164774160988,pvalloc_LRG3_max_sCs8p8
6,0.0,53804126.41861755,178697949.3365732,53804126.41861755,18854.227416658014,1753,0.2821599798132728,pvalloc_LRG3_max_sCs8p8
7,0.0,69123291.2868432,172743250.75963932,69123291.2868432,23684.830593617644,2364,0.4014635377239465,pvalloc_LRG3_max_sCs8p8
8,9276.783490236541,88681886.54446222,165850822.77484703,88691163.32795244,29592.063953101388,3164,0.561140550088317,pvalloc_LRG3_max_sCs8p8
9,126827.37669234775,113974866.11961707,158523386.28485736,114101693.49630943,36731.905140239265,4168,0.7714862477920768,pvalloc_LRG3_max_sCs8p8
10,1666748.4966228106,145337535.0342657,150616165.46713462,147004283.5308885,11526.58569882322,1387,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
11,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
12,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
13,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
14,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
15,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
16,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
17,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
18,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
19,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
20,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
21,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
22,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
23,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
24,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
25,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
26,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
27,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
28,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
29,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
30,2930992.4027293567,154568829.72431475,148381113.71308544,157499822.12704408,0.0,0,0.8414837244511734,pvalloc_LRG3_max_sCs8p8
1,0.0,15677442.007890085,196047825.61127257,15677442.007890085,5728.545960344307,593,0.029926823113802674,pvalloc_LRG3_rnd
2,0.0,20403708.042747635,194530048.50223395,20403708.042747635,7299.512732370963,734,0.06696946757506939,pvalloc_LRG3_rnd
3,0.0,26395282.173628796,192604095.65311372,26395282.173628796,9291.32683594528,967,0.11577088064597527,pvalloc_LRG3_rnd
4,0.0,34023216.038630515,190185173.9754902,34023216.038630515,11799.423817431223,1197,0.17617966187231895,pvalloc_LRG3_rnd
5,0.0,43758460.74021715,187031509.09022522,43758460.74021715,14942.52489274098,1516,0.2526873580620742,pvalloc_LRG3_rnd
6,0.0,55891893.093540445,183015364.9049006,55891893.093540445,18852.21907143349,1920,0.3495836487509463,pvalloc_LRG3_rnd
7,15379.250278866028,71184723.3323339,177942757.4516129,71200102.58261275,23690.418309959157,2423,0.4718647489275801,pvalloc_LRG3_rnd
8,160392.30869073214,90508278.85997082,171646641.18056267,90668671.16866153,29594.360476402297,3033,0.6249306081251577,pvalloc_LRG3_rnd
9,850154.6661587453,113964056.8023505,163718547.02119946,114814211.46850924,36729.897925102145,3743,0.8138279081503911,pvalloc_LRG3_rnd
10,3543197.544772139,141423139.89131436,154116337.47885934,144966337.4360865,35747.03673634433,3688,0.9999495331819329,pvalloc_LRG3_rnd
11,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
12,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
13,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
14,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
15,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
16,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
17,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
18,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
19,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
20,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
21,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
22,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
23,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
24,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
25,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
26,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
27,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
28,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
29,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
30,8090266.435099394,166115581.36157075,144578603.9561198,174205847.79667014,0.0,0,0.9999495331819329,pvalloc_LRG3_rnd
