n_iter,feedin_atnode_loss_kW,demand_atnode_kW,feedin_atnode_kW,TotalPower,n_EGID_pvinst,ratio_EGID_pvinst,scen
20,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
21,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
22,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
23,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
24,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
25,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
26,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
27,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
28,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
29,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
30,3086636.113,381586415.1,68744368.73,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p4
1,0,474750142.8,7243014.981,11531.7947,548,0.038909401,pvalloc_29nbfs_LRG2_max_sBs0p6
2,0,465564049.8,10995752.32,12812.86955,828,0.097699517,pvalloc_29nbfs_LRG2_max_sBs0p6
3,0,455241321.6,15365991.96,15561.82389,1240,0.185742687,pvalloc_29nbfs_LRG2_max_sBs0p6
4,0,443255039.6,21459907.69,18339.75937,1755,0.310352173,pvalloc_29nbfs_LRG2_max_sBs0p6
5,5232.039797,430075026.2,29533578.8,21131.45735,2245,0.469752911,pvalloc_29nbfs_LRG2_max_sBs0p6
6,43760.39304,416092888.2,39503520.46,23964.11179,2864,0.673104232,pvalloc_29nbfs_LRG2_max_sBs0p6
7,535443.9175,401086331.3,51384677.16,26823.30021,3504,0.921897188,pvalloc_29nbfs_LRG2_max_sBs0p6
8,2319086.286,385663292.7,65182729.44,7934.983177,1100,1,pvalloc_29nbfs_LRG2_max_sBs0p6
9,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
10,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
11,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
12,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
13,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
14,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
15,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
16,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
17,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
18,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
19,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
20,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
21,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
22,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
23,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
24,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
25,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
26,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
27,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
28,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
29,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
30,3089405.249,381565168.9,68775363.78,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p6
1,0,474768792.1,7233364.724,11520.98224,547,0.038838398,pvalloc_29nbfs_LRG2_max_sBs0p8
2,0,465597874.1,10985643.16,12819.05558,829,0.097699517,pvalloc_29nbfs_LRG2_max_sBs0p8
3,0,455263479.7,15359636.49,15553.35939,1239,0.185671684,pvalloc_29nbfs_LRG2_max_sBs0p8
4,0,443295796.5,21435992.95,18331.25126,1754,0.310210168,pvalloc_29nbfs_LRG2_max_sBs0p8
5,5259.615142,430114827,29498124.97,21136.42507,2245,0.469610906,pvalloc_29nbfs_LRG2_max_sBs0p8
6,43846.91038,416135880.3,39476011.3,23962.94991,2864,0.672962227,pvalloc_29nbfs_LRG2_max_sBs0p8
7,531387.3932,401114276.5,51363063.33,26827.48402,3505,0.921826186,pvalloc_29nbfs_LRG2_max_sBs0p8
8,2312335.673,385677691.5,65167524.56,7944.303753,1101,1,pvalloc_29nbfs_LRG2_max_sBs0p8
9,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
10,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
11,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
12,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
13,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
14,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
15,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
16,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
17,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
18,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
19,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
20,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
21,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
22,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
23,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
24,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
25,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
26,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
27,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
28,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
29,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
30,3088049.571,381567219.1,68769641.82,0,0,1,pvalloc_29nbfs_LRG2_max_sBs0p8
1,0,474749902.4,7247677.994,11525.40387,541,0.038412383,pvalloc_29nbfs_LRG2_max_sCs2p4
2,0,465544042,11006416.08,12811.37132,827,0.097131497,pvalloc_29nbfs_LRG2_max_sCs2p4
3,0,455210279.6,15379757.97,15552.92234,1218,0.18361261,pvalloc_29nbfs_LRG2_max_sCs2p4
4,5.018973565,443211533.3,21343662.58,18333.66756,1701,0.304387958,pvalloc_29nbfs_LRG2_max_sCs2p4
5,8629.625943,430101601.9,29412201.07,21137.28196,2232,0.462865663,pvalloc_29nbfs_LRG2_max_sCs2p4
6,76241.22977,416027096,39441082.45,23961.51137,2895,0.668418063,pvalloc_29nbfs_LRG2_max_sCs2p4
7,595912.639,401085456.2,51444386.02,26823.48353,3554,0.920761147,pvalloc_29nbfs_LRG2_max_sCs2p4
8,2386081.328,385743430.3,65256711.36,7943.00958,1116,1,pvalloc_29nbfs_LRG2_max_sCs2p4
9,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
10,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
11,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
12,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
13,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
14,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
15,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
16,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
17,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
18,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
19,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
20,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
21,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
22,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
23,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
24,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
25,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
26,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
27,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
28,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
29,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
30,3085759.199,381570025.5,68766121.83,0,0,1,pvalloc_29nbfs_LRG2_max_sCs2p4
1,0,474769183.1,7230244.871,11518.509,545,0.038696393,pvalloc_29nbfs_LRG2_max_sCs4p6
2,0,465563944,10984903.96,12813.90262,825,0.097273502,pvalloc_29nbfs_LRG2_max_sCs4p6
3,0,455302930.5,15381925.08,15560.58996,1219,0.183825618,pvalloc_29nbfs_LRG2_max_sCs4p6
4,0,443408144.9,21422871.65,18329.50935,1696,0.304245953,pvalloc_29nbfs_LRG2_max_sCs4p6
5,8079.389252,430496420.5,29550398.44,21131.09077,2250,0.464001704,pvalloc_29nbfs_LRG2_max_sCs4p6
6,53820.22774,416481413.9,39579634.66,23964.19672,2867,0.667566032,pvalloc_29nbfs_LRG2_max_sCs4p6
7,575410.474,401499272.8,51456973.87,26827.50024,3561,0.920406135,pvalloc_29nbfs_LRG2_max_sCs4p6
8,2391887.655,385793936.9,65218265.03,7938.774976,1121,1,pvalloc_29nbfs_LRG2_max_sCs4p6
9,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
10,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
11,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
12,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
13,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
14,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
15,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
16,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
17,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
18,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
19,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
20,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
21,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
22,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
23,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
24,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
25,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
26,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
27,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
28,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
29,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
30,3087225.119,381574935.9,68764062.24,0,0,1,pvalloc_29nbfs_LRG2_max_sCs4p6
1,0,474744574.3,7250407.646,11526.16366,552,0.039193411,pvalloc_29nbfs_LRG2_max_sCs6p8
2,0,465642138.7,11010027.06,12806.59965,819,0.097344504,pvalloc_29nbfs_LRG2_max_sCs6p8
3,0,455353905.7,15431130.27,15562.81345,1227,0.184464641,pvalloc_29nbfs_LRG2_max_sCs6p8
4,1.32076622,443554548.1,21534231.09,18335.92038,1700,0.305168986,pvalloc_29nbfs_LRG2_max_sCs6p8
5,6861.63524,430856028,29772445.4,21139.07891,2260,0.465634763,pvalloc_29nbfs_LRG2_max_sCs6p8
6,52740.41959,416901940.3,39778140.72,23964.90187,2844,0.667566032,pvalloc_29nbfs_LRG2_max_sCs6p8
7,581188.7886,401982156.9,51709446.42,26823.66279,3560,0.920335132,pvalloc_29nbfs_LRG2_max_sCs6p8
8,2383187.286,385809336.3,65213478.1,7924.834703,1122,1,pvalloc_29nbfs_LRG2_max_sCs6p8
9,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
10,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
11,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
12,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
13,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
14,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
15,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
16,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
17,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
18,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
19,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
20,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
21,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
22,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
23,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
24,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
25,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
26,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
27,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
28,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
29,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
30,3085374.095,381584731,68758365.78,0,0,1,pvalloc_29nbfs_LRG2_max_sCs6p8
1,0,474744763.3,7243240.199,11523.00071,1160,0.082362965,pvalloc_29nbfs_LRG2_rnd
2,0,467044235.8,12311826.42,12810.18488,1312,0.175518319,pvalloc_29nbfs_LRG2_rnd
3,0,458480620.1,18016794.03,15556.92505,1588,0.288270378,pvalloc_29nbfs_LRG2_rnd
4,844.3092097,448037778.1,24912236.29,18330.67151,1875,0.42140017,pvalloc_29nbfs_LRG2_rnd
5,27170.33988,435687552.6,33065507.62,21131.62559,2151,0.574126669,pvalloc_29nbfs_LRG2_rnd
6,191933.4859,421568112.3,42507895.36,23966.23602,2483,0.750426015,pvalloc_29nbfs_LRG2_rnd
7,862653.2188,405348572.1,53267463.17,26820.8228,2704,0.942416927,pvalloc_29nbfs_LRG2_rnd
8,2454449.637,387052923.6,65199458.25,7958.069417,811,1,pvalloc_29nbfs_LRG2_rnd
9,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
10,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
11,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
12,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
13,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
14,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
15,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
16,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
17,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
18,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
19,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
20,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
21,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
22,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
23,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
24,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
25,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
26,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
27,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
28,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
29,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
30,3086699.915,381568394.3,68767889.56,0,0,1,pvalloc_29nbfs_LRG2_rnd
1,0,474737622.4,7257754.194,11526.28435,1181,0.083854019,pvalloc_29nbfs_LRG2_rnd_1hll
2,0,466988391.7,12323757.48,12805.79345,1303,0.176370349,pvalloc_29nbfs_LRG2_rnd_1hll
3,0,458340304.6,17968120.24,15559.55554,1574,0.288128373,pvalloc_29nbfs_LRG2_rnd_1hll
4,1295.524988,447866109.4,24817336.29,18338.76688,1852,0.419625107,pvalloc_29nbfs_LRG2_rnd_1hll
5,1469.531221,435578374.4,32964199.93,21139.41835,2161,0.57306163,pvalloc_29nbfs_LRG2_rnd_1hll
6,61417.89883,421243255,42349547.43,23970.72906,2399,0.743396762,pvalloc_29nbfs_LRG2_rnd_1hll
7,161405.4267,404923165.7,52973599.77,16800.27738,1669,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
8,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
9,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
10,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
11,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
12,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
13,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
14,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
15,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
16,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
17,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
18,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
19,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
20,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
21,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
22,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
23,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
24,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
25,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
26,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
27,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
28,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
29,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
30,220333.08,393463577.8,60414383.95,0,0,0.861900028,pvalloc_29nbfs_LRG2_rnd_1hll
1,0,156451870.7,12138093.52,11524.756,707,0.050198807,pvalloc_29nbfs_LRG2_gridoptim_max
2,0,153301998.8,22244428.25,12810.24964,992,0.120633343,pvalloc_29nbfs_LRG2_gridoptim_max
3,0,149823591.3,33310450.15,15553.31789,1366,0.217622834,pvalloc_29nbfs_LRG2_gridoptim_max
4,0,145705508.2,46827482.54,18330.50105,1823,0.347060494,pvalloc_29nbfs_LRG2_gridoptim_max
5,0,141301511.1,63077538.08,21132.8175,2384,0.516330588,pvalloc_29nbfs_LRG2_gridoptim_max
6,6155.171443,136575455.2,81971869.79,23962.73107,2823,0.716770804,pvalloc_29nbfs_LRG2_gridoptim_max
7,570480.8915,130529808.6,102583984,26826.37018,2912,0.923530247,pvalloc_29nbfs_LRG2_gridoptim_max
8,5067794.466,123080087.9,125161693.1,7267.964159,950,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max
9,8012555.14,120904735.9,131153891.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max
10,8012555.14,120904735.9,131153891.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max
11,8012555.14,120904735.9,131153891.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max
12,8012555.14,120904735.9,131153891.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max
13,8012555.14,120904735.9,131153891.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max
14,8012555.14,120904735.9,131153891.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max
15,8012555.14,120904735.9,131153891.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max
16,8012555.14,120904735.9,131153891.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max
17,8012555.14,120904735.9,131153891.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max
18,8012555.14,120904735.9,131153891.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max
19,8012555.14,120904735.9,131153891.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max
20,8012555.14,120904735.9,131153891.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max
1,0,156458218,12130732.98,11519.82003,706,0.050127805,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
2,0,153294528.5,22205103.38,12811.49187,993,0.120633343,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
3,0,149820323.4,33296182.24,15558.09137,1367,0.217693837,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
4,0,145704349,46875257.8,18332.85267,1824,0.347202499,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
5,0,141304399.8,63123080.38,21136.97601,2384,0.516472593,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
6,8484.981043,136572602.4,82009900.77,23962.35214,2825,0.717054814,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
7,563365.5008,130543044.5,102590693,26821.10786,2913,0.92388526,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
8,5079287.177,123093642,125167586.9,7271.558433,945,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
9,8015105.175,120909070.8,131142374.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
10,8015105.175,120909070.8,131142374.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
11,8015105.175,120909070.8,131142374.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
12,8015105.175,120909070.8,131142374.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
13,8015105.175,120909070.8,131142374.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
14,8015105.175,120909070.8,131142374.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
15,8015105.175,120909070.8,131142374.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
16,8015105.175,120909070.8,131142374.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
17,8015105.175,120909070.8,131142374.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
18,8015105.175,120909070.8,131142374.1,0,0,0.990982675,pvalloc_29nbfs_LRG2_gridoptim_max_1hll
