¨n_iter,feedin_atnode_loss_kW,demand_atnode_kW,feedin_atnode_kW,TotalPower,n_EGID_pvinst,ratio_EGID_pvinst,scen
17,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
18,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
19,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
20,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
21,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
22,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
23,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
24,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
25,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
26,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
27,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
28,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
29,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
30,3085759.1985853985,381570025.5015551,68766121.83040501,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs2p4
1,0.0,474769183.0691728,7230244.8709588135,11518.509003726165,545.0,0.03869639307015053,pvalloc_29nbfs_30y5_max_sCs4p6
2,0.0,465563944.0329231,10984903.959040718,12813.902616316178,825.0,0.09727350184606647,pvalloc_29nbfs_30y5_max_sCs4p6
3,0.0,455302930.51255596,15381925.083576823,15560.589956096423,1219.0,0.183825617722238,pvalloc_29nbfs_30y5_max_sCs4p6
4,0.0,443408144.8591585,21422871.648611337,18329.509353444337,1696.0,0.3042459528543028,pvalloc_29nbfs_30y5_max_sCs4p6
5,8079.389251864041,430496420.48275924,29550398.43930052,21131.090771254854,2250.0,0.4640017040613462,pvalloc_29nbfs_30y5_max_sCs4p6
6,53820.227742327326,416481413.8629062,39579634.659849875,23964.196715687103,2867.0,0.6675660323771656,pvalloc_29nbfs_30y5_max_sCs4p6
7,575410.4739592612,401499272.79700136,51456973.86593545,26827.500235988173,3561.0,0.9204061346208463,pvalloc_29nbfs_30y5_max_sCs4p6
8,2391887.6549062002,385793936.85700893,65218265.025956325,7938.7749756332005,1121.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
9,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
10,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
11,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
12,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
13,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
14,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
15,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
16,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
17,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
18,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
19,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
20,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
21,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
22,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
23,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
24,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
25,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
26,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
27,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
28,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
29,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
30,3087225.119055064,381574935.8749244,68764062.2392049,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs4p6
1,0.0,474744574.275255,7250407.646069949,11526.1636633166,552.0,0.03919341096279466,pvalloc_29nbfs_30y5_max_sCs6p8
2,0.0,465642138.67110294,11010027.06364818,12806.599648935326,819.0,0.09734450440215847,pvalloc_29nbfs_30y5_max_sCs6p8
3,0.0,455353905.6734498,15431130.265047133,15562.813449930163,1227.0,0.18446464072706617,pvalloc_29nbfs_30y5_max_sCs6p8
4,1.3207662197496006,443554548.0692924,21534231.08506323,18335.92038380967,1700.0,0.305168986083499,pvalloc_29nbfs_30y5_max_sCs6p8
5,6861.635240458811,430856027.96842456,29772445.404526338,21139.07890856375,2260.0,0.46563476285146266,pvalloc_29nbfs_30y5_max_sCs6p8
6,52740.41959268123,416901940.2672476,39778140.715818435,23964.90187353384,2844.0,0.6675660323771656,pvalloc_29nbfs_30y5_max_sCs6p8
7,581188.7886354255,401982156.8890009,51709446.42485369,26823.662790791583,3560.0,0.9203351320647544,pvalloc_29nbfs_30y5_max_sCs6p8
8,2383187.2860011244,385809336.27699846,65213478.10354112,7924.834703346165,1122.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
9,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
10,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
11,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
12,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
13,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
14,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
15,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
16,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
17,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
18,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
19,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
20,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
21,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
22,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
23,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
24,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
25,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
26,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
27,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
28,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
29,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
30,3085374.0951961614,381584731.0075661,68758365.78188704,0.0,0.0,1.0,pvalloc_29nbfs_30y5_max_sCs6p8
1,0.0,474744763.2850497,7243240.198897419,11523.000705740325,1160.0,0.0823629650667424,pvalloc_29nbfs_30y5_rnd
2,0.0,467044235.8053665,12311826.416896814,12810.184876425228,1312.0,0.17551831865947173,pvalloc_29nbfs_30y5_rnd
3,0.0,458480620.1496658,18016794.03297486,15556.925053072966,1588.0,0.2882703777335984,pvalloc_29nbfs_30y5_rnd
4,844.3092096891321,448037778.10027605,24912236.29386839,18330.6715139487,1875.0,0.42140017040613464,pvalloc_29nbfs_30y5_rnd
5,27170.339884232264,435687552.6119404,33065507.61594066,21131.625592443783,2151.0,0.5741266685600681,pvalloc_29nbfs_30y5_rnd
6,191933.48588971942,421568112.2893252,42507895.36309189,23966.236022112662,2483.0,0.7504260153365521,pvalloc_29nbfs_30y5_rnd
7,862653.2188160385,405348572.0693373,53267463.172728285,26820.82280064448,2704.0,0.9424169270093723,pvalloc_29nbfs_30y5_rnd
8,2454449.637162306,387052923.5746669,65199458.25462644,7958.069417327697,811.0,1.0,pvalloc_29nbfs_30y5_rnd
9,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
10,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
11,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
12,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
13,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
14,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
15,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
16,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
17,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
18,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
19,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
20,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
21,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
22,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
23,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
24,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
25,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
26,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
27,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
28,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
29,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
30,3086699.9152702754,381568394.29929703,68767889.55537309,0.0,0.0,1.0,pvalloc_29nbfs_30y5_rnd
1,0.0,474737622.3747259,7257754.193752629,11526.284351323733,1181.0,0.08385401874467481,pvalloc_29nbfs_30y5_rnd_1hll
2,0.0,466988391.70695037,12323757.48371468,12805.793449300425,1303.0,0.17637034933257598,pvalloc_29nbfs_30y5_rnd_1hll
3,0.0,458340304.6176368,17968120.242426652,15559.555538789122,1574.0,0.2881283726214144,pvalloc_29nbfs_30y5_rnd_1hll
4,1295.5249877228907,447866109.4140233,24817336.29222306,18338.766880195682,1852.0,0.4196251065038341,pvalloc_29nbfs_30y5_rnd_1hll
5,1469.5312211700275,435578374.4133769,32964199.929356568,21139.418350948803,2161.0,0.5730616302186878,pvalloc_29nbfs_30y5_rnd_1hll
6,61417.89883332835,421243255.0169054,42349547.426984906,23970.729064636045,2399.0,0.7433967622834422,pvalloc_29nbfs_30y5_rnd_1hll
7,161405.42668737465,404923165.6791842,52973599.76672941,16800.27737693335,1669.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
8,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
9,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
10,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
11,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
12,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
13,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
14,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
15,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
16,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
17,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
18,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
19,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
20,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
21,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
22,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
23,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
24,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
25,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
26,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
27,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
28,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
29,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
30,220333.08001469006,393463577.83645785,60414383.9543422,0.0,0.0,0.8619000284010224,pvalloc_29nbfs_30y5_rnd_1hll
